Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,State,City,Region,Product ID,Category,Sub Category,Product Name,Quantity,Unit Price,Discount,Sales,Cost,Profit,Profit Margin,Payment Mode,Shipping Mode
ORD-20230111,2025-04-14,2025-04-18,CUST-9514,Customer 9514,Home Office,United Kingdom,State_39,City_97,North,PROD-TEC-9995,Technology,Copiers,Copiers Product 18,15,59.05,0.1,797.18,460.33,336.85,0.4226,PayPal,First Class
ORD-20230112,2023-01-09,2023-01-14,CUST-5677,Customer 5677,Consumer,Germany,State_33,City_19,North,PROD-TEC-7674,Technology,Phones,Phones Product 18,3,199.77,0.23,461.47,215.83,245.64,0.5323,Debit Card,First Class
ORD-20230113,2024-09-05,2024-09-06,CUST-2619,Customer 2619,Consumer,France,State_41,City_78,West,PROD-OFF-3656,Office Supplies,Fasteners,Fasteners Product 3,11,8.95,0.19,79.74,62.46,17.28,0.2167,PayPal,Standard Class
ORD-20230114,2025-07-14,2025-07-15,CUST-5623,Customer 5623,Consumer,France,State_26,City_31,North,PROD-FUR-7819,Furniture,Labels,Labels Product 1,8,248.82,0.03,1930.84,1454.43,476.41,0.2467,Credit Card,Same Day
ORD-20230115,2024-08-05,2024-08-06,CUST-7790,Customer 7790,Consumer,Canada,State_8,City_8,Central,PROD-TEC-4949,Technology,Copiers,Copiers Product 46,15,281.76,0.28,3043.01,1226.09,1816.92,0.5971,PayPal,First Class
ORD-20230116,2023-04-16,2023-04-21,CUST-1082,Customer 1082,Corporate,France,State_27,City_73,Central,PROD-OFF-6414,Office Supplies,Art,Art Product 31,3,269.39,0.3,565.72,449.29,116.43,0.2058,Credit Card,Second Class
ORD-20230117,2025-08-25,2025-08-27,CUST-8886,Customer 8886,Corporate,Australia,State_45,City_39,South,PROD-OFF-2140,Office Supplies,Paper,Paper Product 30,3,197.15,0.11,526.39,286.18,240.21,0.4563,Cash on Delivery,Standard Class
ORD-20230118,2023-03-13,2023-03-19,CUST-2229,Customer 2229,Corporate,Canada,State_36,City_79,East,PROD-OFF-2240,Office Supplies,Supplies,Supplies Product 36,11,437.47,0.05,4571.56,3410.31,1161.25,0.254,PayPal,Standard Class
ORD-20230119,2023-11-24,2023-11-29,CUST-9231,Customer 9231,Home Office,France,State_24,City_23,East,PROD-FUR-9793,Furniture,Bookcases,Bookcases Product 32,7,406.35,0.07,2645.34,2090.39,554.95,0.2098,Debit Card,First Class
ORD-20230120,2024-04-30,2024-05-02,CUST-7819,Customer 7819,Corporate,France,State_41,City_36,West,PROD-OFF-1451,Office Supplies,Supplies,Supplies Product 41,2,279.65,0.24,425.07,244.98,180.09,0.4237,Cash on Delivery,Second Class
ORD-20230121,2024-01-24,2024-01-26,CUST-6877,Customer 6877,Corporate,United States,State_28,City_31,South,PROD-TEC-4962,Technology,Phones,Phones Product 29,12,131.17,0.06,1479.6,802.11,677.49,0.4579,Debit Card,Second Class
ORD-20230122,2024-05-28,2024-05-31,CUST-1024,Customer 1024,Corporate,United States,State_45,City_78,South,PROD-TEC-2347,Technology,Phones,Phones Product 5,12,237.04,0.08,2616.92,1679.01,937.91,0.3584,Bank Transfer,First Class
ORD-20230123,2025-08-14,2025-08-17,CUST-4224,Customer 4224,Home Office,Germany,State_35,City_41,West,PROD-FUR-4158,Furniture,Furnishings,Furnishings Product 5,10,383.3,0.06,3603.02,1877.25,1725.77,0.479,PayPal,Same Day
ORD-20230124,2023-04-01,2023-04-03,CUST-9029,Customer 9029,Consumer,France,State_27,City_51,West,PROD-OFF-8685,Office Supplies,Supplies,Supplies Product 29,6,158.95,0.04,915.55,580.66,334.89,0.3658,PayPal,Same Day
ORD-20230125,2023-08-14,2023-08-18,CUST-9790,Customer 9790,Corporate,Canada,State_17,City_37,West,PROD-OFF-2826,Office Supplies,Storage,Storage Product 36,8,399.2,0.03,3097.79,2291.56,806.23,0.2603,PayPal,First Class
ORD-20230126,2023-10-23,2023-10-29,CUST-2324,Customer 2324,Consumer,France,State_24,City_45,Central,PROD-FUR-7453,Furniture,Labels,Labels Product 2,10,410.16,0.25,3076.2,2385.6,690.6,0.2245,Credit Card,First Class
ORD-20230127,2024-11-28,2024-11-30,CUST-8944,Customer 8944,Corporate,Germany,State_14,City_19,Central,PROD-TEC-6478,Technology,Machines,Machines Product 20,7,441.1,0.03,2995.07,2085.77,909.3,0.3036,Cash on Delivery,Same Day
ORD-20230128,2023-03-01,2023-03-03,CUST-4239,Customer 4239,Corporate,United States,State_43,City_28,North,PROD-FUR-6641,Furniture,Bookcases,Bookcases Product 23,3,14.46,0.04,41.64,26.34,15.3,0.3674,PayPal,Standard Class
ORD-20230129,2025-10-16,2025-10-22,CUST-1385,Customer 1385,Home Office,Australia,State_29,City_26,Central,PROD-FUR-4460,Furniture,Labels,Labels Product 4,7,498.12,0.15,2963.81,2338.25,625.56,0.2111,Debit Card,Same Day
ORD-20230130,2023-05-28,2023-05-31,CUST-4595,Customer 4595,Consumer,Canada,State_38,City_66,West,PROD-OFF-7957,Office Supplies,Supplies,Supplies Product 29,8,331.47,0.01,2625.24,1136.5,1488.74,0.5671,Bank Transfer,Standard Class
ORD-20230131,2024-12-25,2025-01-01,CUST-2029,Customer 2029,Home Office,Australia,State_29,City_42,West,PROD-TEC-9246,Technology,Accessories,Accessories Product 27,15,417.89,0.05,5954.93,3494.62,2460.31,0.4132,Credit Card,First Class
ORD-20230132,2023-10-01,2023-10-02,CUST-3463,Customer 3463,Consumer,United States,State_3,City_83,Central,PROD-TEC-7874,Technology,Accessories,Accessories Product 47,1,357.65,0.16,300.43,180.22,120.21,0.4001,Bank Transfer,Standard Class
ORD-20230133,2025-10-10,2025-10-13,CUST-1469,Customer 1469,Home Office,Canada,State_34,City_39,Central,PROD-TEC-1249,Technology,Accessories,Accessories Product 9,1,61.08,0.03,59.25,34.79,24.46,0.4128,Debit Card,Standard Class
ORD-20230134,2024-05-17,2024-05-23,CUST-3669,Customer 3669,Consumer,Germany,State_1,City_60,Central,PROD-TEC-1091,Technology,Phones,Phones Product 4,12,368.14,0.05,4196.8,2211.36,1985.44,0.4731,Debit Card,First Class
ORD-20230135,2025-07-10,2025-07-11,CUST-6000,Customer 6000,Corporate,Canada,State_25,City_16,North,PROD-OFF-5173,Office Supplies,Appliances,Appliances Product 41,4,196.36,0.05,746.17,427.35,318.82,0.4273,Debit Card,Second Class
ORD-20230136,2025-10-12,2025-10-18,CUST-5482,Customer 5482,Consumer,Germany,State_30,City_90,North,PROD-TEC-7010,Technology,Phones,Phones Product 6,5,366.31,0.27,1337.03,570.34,766.69,0.5734,Cash on Delivery,Second Class
ORD-20230137,2024-03-23,2024-03-24,CUST-4296,Customer 4296,Consumer,United States,State_42,City_1,North,PROD-OFF-7100,Office Supplies,Storage,Storage Product 20,14,211.63,0.14,2548.03,1258.3,1289.73,0.5062,Debit Card,Second Class
ORD-20230138,2025-03-13,2025-03-17,CUST-4235,Customer 4235,Consumer,United States,State_47,City_77,North,PROD-OFF-2986,Office Supplies,Binders,Binders Product 30,3,240.73,0.24,548.86,244.18,304.68,0.5551,Debit Card,Same Day
ORD-20230139,2023-11-16,2023-11-17,CUST-5795,Customer 5795,Consumer,United Kingdom,State_46,City_38,East,PROD-OFF-2331,Office Supplies,Binders,Binders Product 9,14,379.97,0.21,4202.47,3274.88,927.59,0.2207,Credit Card,Standard Class
ORD-20230140,2025-07-05,2025-07-12,CUST-7931,Customer 7931,Consumer,Germany,State_47,City_71,Central,PROD-OFF-4819,Office Supplies,Paper,Paper Product 30,3,54.25,0.03,157.87,106.99,50.88,0.3223,PayPal,First Class
ORD-20230141,2024-03-16,2024-03-20,CUST-9082,Customer 9082,Home Office,United Kingdom,State_26,City_64,North,PROD-OFF-6704,Office Supplies,Storage,Storage Product 17,9,203.24,0.14,1573.08,1162.74,410.34,0.2609,Debit Card,Standard Class
ORD-20230142,2024-08-26,2024-08-29,CUST-1185,Customer 1185,Corporate,Canada,State_22,City_59,South,PROD-TEC-3892,Technology,Accessories,Accessories Product 23,7,396.32,0.18,2274.88,1298.75,976.13,0.4291,Debit Card,Second Class
ORD-20230143,2023-06-10,2023-06-15,CUST-8921,Customer 8921,Corporate,Australia,State_35,City_77,North,PROD-TEC-4712,Technology,Machines,Machines Product 36,14,72.78,0.11,906.84,689.9,216.94,0.2392,Cash on Delivery,First Class
ORD-20230144,2023-11-08,2023-11-15,CUST-5654,Customer 5654,Home Office,United States,State_30,City_37,East,PROD-OFF-4576,Office Supplies,Fasteners,Fasteners Product 9,14,161.18,0.25,1692.39,1036.54,655.85,0.3875,Bank Transfer,Standard Class
ORD-20230145,2023-09-22,2023-09-28,CUST-6384,Customer 6384,Corporate,Australia,State_2,City_70,East,PROD-TEC-8486,Technology,Copiers,Copiers Product 39,9,157.29,0.03,1373.14,689.17,683.97,0.4981,Bank Transfer,First Class
ORD-20230146,2023-02-03,2023-02-06,CUST-2688,Customer 2688,Corporate,United Kingdom,State_46,City_11,North,PROD-TEC-8228,Technology,Machines,Machines Product 13,5,69.46,0.24,263.95,134.87,129.08,0.489,Cash on Delivery,Second Class
ORD-20230147,2024-03-31,2024-04-01,CUST-5326,Customer 5326,Home Office,United States,State_14,City_73,West,PROD-FUR-7807,Furniture,Bookcases,Bookcases Product 9,6,425.9,0.14,2197.64,1322.83,874.81,0.3981,Credit Card,Same Day
ORD-20230148,2023-09-30,2023-10-06,CUST-6020,Customer 6020,Consumer,United Kingdom,State_50,City_71,South,PROD-FUR-3157,Furniture,Labels,Labels Product 3,9,308.89,0.18,2279.61,1349.46,930.15,0.408,Bank Transfer,First Class
ORD-20230149,2024-09-20,2024-09-22,CUST-6897,Customer 6897,Corporate,Canada,State_24,City_49,East,PROD-TEC-9018,Technology,Phones,Phones Product 9,4,197.63,0.1,711.47,493.21,218.26,0.3068,Credit Card,Second Class
ORD-20230150,2024-07-24,2024-07-26,CUST-8993,Customer 8993,Consumer,United Kingdom,State_5,City_74,North,PROD-FUR-2433,Furniture,Tables,Tables Product 40,12,42.19,0.24,384.77,246.87,137.9,0.3584,Bank Transfer,First Class
ORD-20230151,2023-12-26,2023-12-31,CUST-4070,Customer 4070,Consumer,United Kingdom,State_19,City_42,South,PROD-FUR-4756,Furniture,Labels,Labels Product 36,7,448.35,0.14,2699.07,1571.48,1127.59,0.4178,Cash on Delivery,Same Day
ORD-20230152,2023-11-21,2023-11-22,CUST-1557,Customer 1557,Corporate,Canada,State_5,City_61,South,PROD-TEC-9617,Technology,Phones,Phones Product 44,1,259.94,0.05,246.94,103.74,143.2,0.5799,PayPal,Same Day
ORD-20230153,2024-08-21,2024-08-28,CUST-6558,Customer 6558,Consumer,Canada,State_20,City_25,Central,PROD-OFF-6782,Office Supplies,Binders,Binders Product 15,7,300.7,0.1,1894.41,780.46,1113.95,0.588,PayPal,Same Day
ORD-20230154,2025-05-29,2025-06-05,CUST-4718,Customer 4718,Consumer,United States,State_21,City_56,Central,PROD-FUR-7862,Furniture,Bookcases,Bookcases Product 41,10,468.11,0.28,3370.39,2333.06,1037.33,0.3078,PayPal,Standard Class
ORD-20230155,2023-07-23,2023-07-30,CUST-6713,Customer 6713,Corporate,United States,State_24,City_51,Central,PROD-FUR-2204,Furniture,Tables,Tables Product 19,5,325.76,0.06,1531.07,805.78,725.29,0.4737,Cash on Delivery,First Class
ORD-20230156,2023-08-02,2023-08-05,CUST-2536,Customer 2536,Corporate,Australia,State_9,City_49,North,PROD-TEC-5749,Technology,Accessories,Accessories Product 6,12,259.31,0.01,3080.6,2154.27,926.33,0.3007,PayPal,Same Day
ORD-20230157,2023-05-15,2023-05-16,CUST-8596,Customer 8596,Consumer,United States,State_48,City_2,South,PROD-FUR-6482,Furniture,Chairs,Chairs Product 42,7,294.52,0.18,1690.54,855.64,834.9,0.4939,PayPal,First Class
ORD-20230158,2023-03-20,2023-03-27,CUST-6801,Customer 6801,Home Office,United Kingdom,State_46,City_28,South,PROD-OFF-1232,Office Supplies,Envelopes,Envelopes Product 32,9,33.09,0.23,229.31,135.92,93.39,0.4073,Credit Card,First Class
ORD-20230159,2024-04-10,2024-04-16,CUST-4906,Customer 4906,Consumer,France,State_39,City_42,West,PROD-OFF-1242,Office Supplies,Art,Art Product 29,10,463.42,0.06,4356.15,1830.67,2525.48,0.5798,Bank Transfer,First Class
ORD-20230160,2024-12-18,2024-12-19,CUST-9244,Customer 9244,Corporate,United Kingdom,State_10,City_80,North,PROD-FUR-7252,Furniture,Labels,Labels Product 35,9,441.8,0.16,3340.01,1380.35,1959.66,0.5867,Debit Card,Same Day
ORD-20230161,2025-03-20,2025-03-22,CUST-5595,Customer 5595,Consumer,Australia,State_7,City_76,Central,PROD-FUR-7713,Furniture,Chairs,Chairs Product 32,9,490.56,0.28,3178.83,2435.13,743.7,0.234,Bank Transfer,First Class
ORD-20230162,2023-02-28,2023-03-04,CUST-3693,Customer 3693,Consumer,United States,State_17,City_71,Central,PROD-FUR-2160,Furniture,Chairs,Chairs Product 8,13,290.77,0.27,2759.41,2008.13,751.28,0.2723,Cash on Delivery,Same Day
ORD-20230163,2023-04-07,2023-04-13,CUST-1240,Customer 1240,Consumer,Canada,State_10,City_30,East,PROD-FUR-7751,Furniture,Tables,Tables Product 4,2,261.64,0.19,423.86,328.63,95.23,0.2247,Credit Card,Same Day
ORD-20230164,2025-08-20,2025-08-23,CUST-4966,Customer 4966,Consumer,Germany,State_38,City_40,Central,PROD-TEC-6773,Technology,Copiers,Copiers Product 7,8,378.29,0.2,2421.06,1186.73,1234.33,0.5098,Cash on Delivery,Standard Class
ORD-20230165,2025-01-03,2025-01-04,CUST-9670,Customer 9670,Home Office,France,State_17,City_70,East,PROD-FUR-6685,Furniture,Labels,Labels Product 4,15,360.56,0.11,4813.48,2549.09,2264.39,0.4704,Credit Card,Second Class
ORD-20230166,2023-05-15,2023-05-20,CUST-2072,Customer 2072,Consumer,France,State_11,City_28,East,PROD-TEC-5524,Technology,Accessories,Accessories Product 26,3,87.25,0.09,238.19,111.19,127.0,0.5332,Debit Card,Second Class
ORD-20230167,2024-12-24,2024-12-28,CUST-7210,Customer 7210,Corporate,France,State_39,City_9,West,PROD-OFF-1696,Office Supplies,Appliances,Appliances Product 31,13,461.17,0.19,4856.12,3626.6,1229.52,0.2532,Debit Card,Standard Class
ORD-20230168,2025-03-09,2025-03-13,CUST-1976,Customer 1976,Consumer,Australia,State_49,City_82,Central,PROD-OFF-4684,Office Supplies,Binders,Binders Product 16,13,106.31,0.18,1133.26,902.69,230.57,0.2035,Debit Card,Second Class
ORD-20230169,2025-12-13,2025-12-18,CUST-4320,Customer 4320,Corporate,United States,State_7,City_94,North,PROD-OFF-2387,Office Supplies,Paper,Paper Product 26,9,404.3,0.11,3238.44,2467.95,770.49,0.2379,Credit Card,Same Day
ORD-20230170,2024-07-12,2024-07-19,CUST-8375,Customer 8375,Home Office,United Kingdom,State_39,City_74,Central,PROD-FUR-4515,Furniture,Furnishings,Furnishings Product 50,1,380.3,0.29,270.01,125.35,144.66,0.5358,Credit Card,Standard Class
ORD-20230171,2024-06-25,2024-07-01,CUST-7401,Customer 7401,Consumer,United Kingdom,State_1,City_44,North,PROD-OFF-6902,Office Supplies,Storage,Storage Product 34,14,319.71,0.24,3401.71,1703.82,1697.89,0.4991,Bank Transfer,Standard Class
ORD-20230172,2024-11-06,2024-11-10,CUST-2187,Customer 2187,Consumer,United States,State_43,City_65,North,PROD-OFF-2240,Office Supplies,Storage,Storage Product 11,14,471.01,0.22,5143.43,3629.0,1514.43,0.2944,PayPal,First Class
ORD-20230173,2025-03-31,2025-04-05,CUST-5760,Customer 5760,Corporate,Canada,State_7,City_85,Central,PROD-OFF-9590,Office Supplies,Appliances,Appliances Product 18,10,49.47,0.24,375.97,282.5,93.47,0.2486,Debit Card,Same Day
ORD-20230174,2025-11-03,2025-11-07,CUST-9214,Customer 9214,Corporate,United Kingdom,State_7,City_56,Central,PROD-FUR-9637,Furniture,Labels,Labels Product 32,13,230.92,0.18,2461.61,1020.71,1440.9,0.5853,Bank Transfer,Second Class
ORD-20230175,2025-07-21,2025-07-22,CUST-3382,Customer 3382,Consumer,Australia,State_34,City_41,East,PROD-OFF-6023,Office Supplies,Art,Art Product 38,14,382.95,0.23,4128.2,1715.61,2412.59,0.5844,Debit Card,First Class
ORD-20230176,2025-10-01,2025-10-07,CUST-8489,Customer 8489,Home Office,United Kingdom,State_27,City_68,North,PROD-TEC-8954,Technology,Phones,Phones Product 25,11,465.05,0.24,3887.82,2665.67,1222.15,0.3144,PayPal,Second Class
ORD-20230177,2023-01-02,2023-01-07,CUST-1199,Customer 1199,Corporate,Germany,State_13,City_81,Central,PROD-FUR-5213,Furniture,Furnishings,Furnishings Product 13,10,62.38,0.12,548.94,237.89,311.05,0.5666,Bank Transfer,First Class
ORD-20230178,2024-03-09,2024-03-12,CUST-9885,Customer 9885,Corporate,Canada,State_2,City_93,West,PROD-OFF-2200,Office Supplies,Art,Art Product 22,8,210.92,0.22,1316.14,689.96,626.18,0.4758,Credit Card,Same Day
ORD-20230179,2023-09-01,2023-09-03,CUST-6533,Customer 6533,Corporate,United States,State_30,City_22,North,PROD-OFF-8810,Office Supplies,Fasteners,Fasteners Product 2,6,292.56,0.17,1456.95,986.87,470.08,0.3226,Credit Card,Same Day
ORD-20230180,2024-06-07,2024-06-12,CUST-2483,Customer 2483,Home Office,United Kingdom,State_40,City_36,Central,PROD-TEC-5449,Technology,Machines,Machines Product 29,9,234.25,0.15,1792.01,1238.13,553.88,0.3091,Bank Transfer,Same Day
ORD-20230181,2023-04-01,2023-04-06,CUST-9136,Customer 9136,Home Office,United Kingdom,State_31,City_92,North,PROD-TEC-2929,Technology,Machines,Machines Product 17,9,198.45,0.12,1571.72,1138.36,433.36,0.2757,Cash on Delivery,Second Class
ORD-20230182,2023-11-14,2023-11-21,CUST-7780,Customer 7780,Corporate,France,State_35,City_69,North,PROD-FUR-7395,Furniture,Chairs,Chairs Product 35,10,272.95,0.22,2129.01,1420.24,708.77,0.3329,Debit Card,First Class
ORD-20230183,2024-10-19,2024-10-26,CUST-4087,Customer 4087,Consumer,Germany,State_14,City_93,West,PROD-FUR-1446,Furniture,Tables,Tables Product 22,1,167.21,0.17,138.78,79.36,59.42,0.4282,Cash on Delivery,Same Day
ORD-20230184,2024-07-20,2024-07-24,CUST-5154,Customer 5154,Home Office,United Kingdom,State_12,City_45,West,PROD-OFF-9137,Office Supplies,Storage,Storage Product 8,8,147.29,0.06,1107.62,647.51,460.11,0.4154,Cash on Delivery,Same Day
ORD-20230185,2025-09-27,2025-10-03,CUST-8785,Customer 8785,Home Office,Germany,State_18,City_80,Central,PROD-FUR-4008,Furniture,Labels,Labels Product 19,2,420.66,0.29,597.34,265.56,331.78,0.5554,Cash on Delivery,Second Class
ORD-20230186,2025-07-18,2025-07-24,CUST-4143,Customer 4143,Home Office,Canada,State_1,City_35,South,PROD-TEC-2909,Technology,Machines,Machines Product 37,4,246.35,0.26,729.2,476.2,253.0,0.347,Cash on Delivery,Same Day
ORD-20230187,2025-01-15,2025-01-20,CUST-1760,Customer 1760,Consumer,Canada,State_34,City_79,South,PROD-TEC-4494,Technology,Accessories,Accessories Product 34,6,280.95,0.27,1230.56,542.38,688.18,0.5592,PayPal,First Class
ORD-20230188,2024-07-15,2024-07-19,CUST-9865,Customer 9865,Home Office,United States,State_18,City_48,South,PROD-FUR-6511,Furniture,Furnishings,Furnishings Product 28,15,294.58,0.12,3888.46,2319.98,1568.48,0.4034,Debit Card,First Class
ORD-20230189,2023-09-14,2023-09-16,CUST-6292,Customer 6292,Consumer,France,State_7,City_37,North,PROD-TEC-4343,Technology,Phones,Phones Product 46,6,405.98,0.2,1948.7,841.18,1107.52,0.5683,Credit Card,Standard Class
ORD-20230190,2025-03-03,2025-03-04,CUST-1666,Customer 1666,Home Office,France,State_16,City_79,West,PROD-OFF-8343,Office Supplies,Envelopes,Envelopes Product 29,15,313.07,0.07,4367.33,1896.96,2470.37,0.5656,Debit Card,Second Class
ORD-20230191,2025-05-03,2025-05-05,CUST-9391,Customer 9391,Corporate,United States,State_12,City_68,South,PROD-TEC-3722,Technology,Machines,Machines Product 31,4,313.92,0.18,1029.66,528.63,501.03,0.4866,PayPal,Standard Class
ORD-20230192,2024-06-12,2024-06-18,CUST-2067,Customer 2067,Home Office,Germany,State_35,City_4,East,PROD-FUR-3810,Furniture,Furnishings,Furnishings Product 42,2,170.63,0.29,242.29,189.27,53.02,0.2188,Bank Transfer,Standard Class
ORD-20230193,2024-01-07,2024-01-13,CUST-4390,Customer 4390,Corporate,Canada,State_18,City_96,East,PROD-FUR-5691,Furniture,Labels,Labels Product 16,1,238.14,0.02,233.38,144.14,89.24,0.3824,Credit Card,Same Day
ORD-20230194,2023-11-13,2023-11-15,CUST-2252,Customer 2252,Consumer,Germany,State_35,City_10,West,PROD-OFF-7669,Office Supplies,Binders,Binders Product 44,11,268.69,0.08,2719.14,1966.91,752.23,0.2766,Bank Transfer,First Class
ORD-20230195,2023-01-28,2023-01-29,CUST-1799,Customer 1799,Consumer,United States,State_40,City_27,Central,PROD-FUR-8962,Furniture,Chairs,Chairs Product 32,9,247.92,0.24,1695.77,793.87,901.9,0.5319,PayPal,Second Class
ORD-20230196,2023-07-06,2023-07-13,CUST-5465,Customer 5465,Consumer,United States,State_4,City_90,West,PROD-FUR-4119,Furniture,Bookcases,Bookcases Product 28,1,486.77,0.22,379.68,245.12,134.56,0.3544,Cash on Delivery,Standard Class
ORD-20230197,2023-01-11,2023-01-17,CUST-6197,Customer 6197,Corporate,United States,State_7,City_53,East,PROD-TEC-1258,Technology,Copiers,Copiers Product 26,14,234.07,0.27,2392.2,960.38,1431.82,0.5985,Cash on Delivery,First Class
ORD-20230198,2025-03-27,2025-03-30,CUST-9657,Customer 9657,Home Office,United States,State_33,City_20,Central,PROD-FUR-1852,Furniture,Chairs,Chairs Product 23,6,50.32,0.23,232.48,178.85,53.63,0.2307,Bank Transfer,First Class
ORD-20230199,2024-05-14,2024-05-19,CUST-6878,Customer 6878,Home Office,France,State_12,City_100,Central,PROD-FUR-7745,Furniture,Bookcases,Bookcases Product 47,8,296.16,0.18,1942.81,1306.54,636.27,0.3275,Credit Card,Same Day
ORD-20230200,2024-12-28,2025-01-01,CUST-6776,Customer 6776,Corporate,Australia,State_38,City_79,South,PROD-OFF-6581,Office Supplies,Fasteners,Fasteners Product 45,9,470.71,0.13,3685.66,2739.64,946.02,0.2567,Bank Transfer,Standard Class
